FECHA,DEPARTAMENTO,MUNICIPIO,DIA,DELITO,NOMDEL,mes,dia
26/11/15,META,VILLAVICENCIO (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,10,26
26/11/15,META,VILLAVICENCIO (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,26
26/11/15,META,VILLAVICENCIO (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,10,26
26/11/15,NORTE DE SANTANDER,CUCUTA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,26
26/11/15,NORTE DE SANTANDER,CUCUTA (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,26
26/11/15,SANTANDER,BUCARAMANGA (CT),Jueves,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,10,26
26/11/15,VALLE,GINEBRA,Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,26
27/11/15,ANTIOQUIA,MEDELLIN (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,ANTIOQUIA,MEDELLIN (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,ANTIOQUIA,MEDELLIN (CT),Viernes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,10,27
27/11/15,ANTIOQUIA,MEDELLIN (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,ATLANTICO,BARRANQUILLA (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,27
27/11/15,ATLANTICO,BARRANQUILLA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,ATLANTICO,BARRANQUILLA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,BOLIVAR,CARTAGENA (CT),Viernes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,10,27
27/11/15,BOYACA,CHISCAS,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,BOYACA,SAN PABLO DE BORBUR,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,CALDAS,MANIZALES (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,CESAR,AGUACHICA,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269F,VIOLACION DE DATOS PERSONALES,10,27
27/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,27
27/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,27
27/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269F,VIOLACION DE DATOS PERSONALES,10,27
27/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269F,VIOLACION DE DATOS PERSONALES,10,27
27/11/15,CUNDINAMARCA,SUBACHOQUE,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,27
27/11/15,HUILA,NEIVA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,NORTE DE SANTANDER,CUCUTA (CT),Viernes,ART269C,INTERCEPTACION DE DATOS INFORMATICOS,10,27
27/11/15,RISARALDA,PEREIRA (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,27
27/11/15,RISARALDA,SANTA ROSA DE CABAL,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,27
27/11/15,SANTANDER,BUCARAMANGA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,SANTANDER,PALMAS DEL SOCORRO,Viernes,ART269F,VIOLACION DE DATOS PERSONALES,10,27
27/11/15,TOLIMA,FRESNO,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,27
27/11/15,TOLIMA,IBAGUE (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,TOLIMA,IBAGUE (CT),Viernes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,10,27
27/11/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,VALLE,PALMIRA,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,27
27/11/15,VALLE,PALMIRA,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,27
27/11/15,VALLE,PALMIRA,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,27
28/11/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,ANTIOQUIA,RIONEGRO,Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,28
28/11/15,BOYACA,PAIPA,Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,CAUCA,POPAYAN (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,28
28/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269F,VIOLACION DE DATOS PERSONALES,10,28
28/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269F,VIOLACION DE DATOS PERSONALES,10,28
28/11/15,GUAJIRA,RIOHACHA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,META,VILLAVICENCIO (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,RISARALDA,PEREIRA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,RISARALDA,PEREIRA (CT),Sabado,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,10,28
28/11/15,SANTANDER,FLORIDABLANCA,Sabado,ART269F,VIOLACION DE DATOS PERSONALES,10,28
28/11/15,TOLIMA,IBAGUE (CT),Sabado,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,10,28
28/11/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,VALLE,GUADALAJARA DE BUGA,Sabado,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,10,28
28/11/15,VALLE,GUADALAJARA DE BUGA,Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,28
28/11/15,VALLE,JAMUNDI,Sabado,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,10,28
29/11/15,ANTIOQUIA,BELLO,Domingo,ART269F,VIOLACION DE DATOS PERSONALES,10,29
29/11/15,ANTIOQUIA,COPACABANA,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,ANTIOQUIA,ITAGUI,Domingo,ART269F,VIOLACION DE DATOS PERSONALES,10,29
29/11/15,ANTIOQUIA,MEDELLIN (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,ARAUCA,ARAUCA (CT),Domingo,ART269F,VIOLACION DE DATOS PERSONALES,10,29
29/11/15,ARAUCA,SARAVENA,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,BOYACA,SOGAMOSO,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,CAQUETA,FLORENCIA (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,CAQUETA,FLORENCIA (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,CESAR,AGUACHICA,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,CESAR,AGUACHICA,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269F,VIOLACION DE DATOS PERSONALES,10,29
29/11/15,META,VILLAVICENCIO (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,META,VILLAVICENCIO (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,SANTANDER,BUCARAMANGA (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
29/11/15,TOLIMA,GUAMO,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,29
30/11/15,ANTIOQUIA,BARBOSA,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,ANTIOQUIA,MEDELLIN (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,ANTIOQUIA,MEDELLIN (CT),Lunes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,10,30
30/11/15,ATLANTICO,BARRANQUILLA (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,BOYACA,SOGAMOSO,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,CALDAS,CHINCHINA,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,CALDAS,MANIZALES (CT),Lunes,ART269F,VIOLACION DE DATOS PERSONALES,10,30
30/11/15,CALDAS,VITERBO,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,CESAR,BECERRIL,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,CESAR,VALLEDUPAR (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269F,VIOLACION DE DATOS PERSONALES,10,30
30/11/15,GUAJIRA,RIOHACHA (CT),Lunes,ART269F,VIOLACION DE DATOS PERSONALES,10,30
30/11/15,HUILA,NEIVA (CT),Lunes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,30
30/11/15,NORTE DE SANTANDER,CUCUTA (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,QUINDIO,ARMENIA (CT),Lunes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,10,30
30/11/15,SANTANDER,BARBOSA,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,SANTANDER,BUCARAMANGA (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,SANTANDER,BUCARAMANGA (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,SANTANDER,BUCARAMANGA (CT),Lunes,ART269F,VIOLACION DE DATOS PERSONALES,10,30
30/11/15,SANTANDER,SOCORRO,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,VALLE,CALI (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,VALLE,CALI (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
30/11/15,VALLE,CALI (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,10,30
1/12/15,ANTIOQUIA,BARBOSA,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,11,1
1/12/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,11,1
1/12/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,ATLANTICO,BARRANQUILLA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,ATLANTICO,BARRANQUILLA (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,1
1/12/15,BOLIVAR,CARTAGENA (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,1
1/12/15,BOLIVAR,MAGANGUE,Martes,ART269F,VIOLACION DE DATOS PERSONALES,11,1
1/12/15,CAQUETA,FLORENCIA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,CORDOBA,MONTERIA (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,11,1
1/12/15,CORDOBA,MONTERIA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,1
1/12/15,HUILA,GARZON,Martes,ART269F,VIOLACION DE DATOS PERSONALES,11,1
1/12/15,HUILA,NEIVA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,MAGDALENA,PLATO,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,META,VILLAVICENCIO (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,11,1
1/12/15,NARINO,PASTO (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,1
1/12/15,NORTE DE SANTANDER,CUCUTA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,NORTE DE SANTANDER,VILLA DEL ROSARIO,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,SANTANDER,SOCORRO,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,SANTANDER,VELEZ,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,VALLE,CALI (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,1
1/12/15,VALLE,CALI (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,11,1
1/12/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,VALLE,GUADALAJARA DE BUGA,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
1/12/15,VALLE,PALMIRA,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,1
2/12/15,ANTIOQUIA,ITAGUI,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,2
2/12/15,ANTIOQUIA,MEDELLIN (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,2
2/12/15,ANTIOQUIA,MEDELLIN (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,2
2/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,2
2/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,2
2/12/15,NORTE DE SANTANDER,SALAZAR,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,2
2/12/15,RISARALDA,PEREIRA (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,2
2/12/15,SANTANDER,BUCARAMANGA (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,2
2/12/15,VALLE,TULUA,Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,2
3/12/15,ANTIOQUIA,BELLO,Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,ANTIOQUIA,MEDELLIN (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,CALDAS,MANIZALES (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,11,3
3/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,11,3
3/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,3
3/12/15,CUNDINAMARCA,SOACHA,Jueves,ART269F,VIOLACION DE DATOS PERSONALES,11,3
3/12/15,HUILA,NEIVA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,MAGDALENA,SANTA MARTA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,NORTE DE SANTANDER,OCANA,Jueves,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,11,3
3/12/15,QUINDIO,ARMENIA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,RISARALDA,PEREIRA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,RISARALDA,PEREIRA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,TOLIMA,GUAMO,Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,TOLIMA,IBAGUE (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,11,3
3/12/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,VALLE,CALI (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,3
3/12/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
3/12/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,3
4/12/15,ANTIOQUIA,MEDELLIN (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,4
4/12/15,ANTIOQUIA,SABANETA,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,BOLIVAR,CARTAGENA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,BOYACA,TUNJA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,CESAR,VALLEDUPAR (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,4
4/12/15,CORDOBA,MONTERIA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,4
4/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,CUNDINAMARCA,ZIPAQUIRA,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,4
4/12/15,MAGDALENA,CIENAGA,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,NORTE DE SANTANDER,CUCUTA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,RISARALDA,SANTA ROSA DE CABAL,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,SANTANDER,BARRANCABERMEJA,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,SANTANDER,BUCARAMANGA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,SANTANDER,BUCARAMANGA (CT),Viernes,ART269F,VIOLACION DE DATOS PERSONALES,11,4
4/12/15,TOLIMA,ARMERO,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,TOLIMA,ESPINAL,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,TOLIMA,ESPINAL,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,TOLIMA,IBAGUE (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,TOLIMA,IBAGUE (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
4/12/15,VALLE,CALI (CT),Viernes,ART269F,VIOLACION DE DATOS PERSONALES,11,4
4/12/15,VALLE,CALI (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,4
4/12/15,VALLE,CARTAGO,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,4
5/12/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,5
5/12/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,5
5/12/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269F,VIOLACION DE DATOS PERSONALES,11,5
5/12/15,CESAR,VALLEDUPAR (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,5
5/12/15,CORDOBA,PLANETA RICA,Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,5
5/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,11,5
5/12/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,11,5
